ocid,character_name,date,list_field,list_index,set_effect_set_name,set_effect_total_set_count,set_effect_set_effect_info,set_effect_set_option_full
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,set_effect,1,쁘띠 초롱나비 세트,1,"[{""set_count"": 1, ""set_option"": ""[나비 정원의 빛 Lv.1] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[나비 정원의 빛 Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[나비 정원의 빛 Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[나비 정원의 빛 Lv.3] 스킬 사용 가능""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,set_effect,2,파티 퀘스트  세트,1,[],"[{""set_count"": 2, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 3% 추가""}, {""set_count"": 3, ""set_option"": ""올스탯  +4, 공격력  +4, 마력  +4""}, {""set_count"": 4, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 6% 추가""}, {""set_count"": 5, ""set_option"": ""올스탯  +8, 공격력  +4, 마력  +4""}, {""set_count"": 6, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 9% 추가""}, {""set_count"": 7, ""set_option"": ""올스탯  +16, 공격력  +4, 마력  +4""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,set_effect,3,앱솔랩스 세트(전사),5,"[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""최대 HP  +20%, 최대 MP  +20%, 공격력  +20, 마력  +20""}, {""set_count"": 7, ""set_option"": ""공격력  +20, 마력  +20, 몬스터 방어율 무시 +10%""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,set_effect,4,뉴트로 몬스터 세트,1,"[{""set_count"": 1, ""set_option"": ""[몬스터 주제에 강하다! Lv.1] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[몬스터 주제에 강하다! Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[몬스터 주제에 강하다! Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[몬스터 주제에 강하다! Lv.3] 스킬 사용 가능""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,set_effect,5,에테르넬 세트(전사),4,"[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +40, 마력  +40, 몬스터 방어율 무시 +20%""}, {""set_count"": 6, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 7, ""set_option"": ""올스탯  +50, 최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 8, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,set_effect,6,츄츄 아일랜드 세트,5,"[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,set_effect,7,칠흑의 보스 세트,2,"[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 방어력  +250, 몬스터 방어율 무시 +10%""}, {""set_count"": 4, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 5, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 몬스터 방어율 무시 +10%""}, {""set_count"": 7, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 8, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 보스 몬스터 데미지 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 최대 HP  +375, 공격력  +15, 마력  +15, 크리티컬 데미지 +5%""}, {""set_count"": 10, ""set_option"": ""올스탯  +20, 최대 HP  +500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,set_effect,8,보스 장신구 세트,2,[],"[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 7, ""set_option"": ""올스탯  +10, 공격력  +10, 마력  +10, 방어력  +80, 몬스터 방어율 무시 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 공격력  +10, 마력  +10, 방어력  +100, 보스 몬스터 데미지 +10%""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,0,여명의 보스 세트,1,[],"[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10""}, {""set_count"": 4, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 방어력  +100, 몬스터 방어율 무시 +10%""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,1,쁘띠 초롱나비 세트,1,"[{""set_count"": 1, ""set_option"": ""[나비 정원의 빛 Lv.1] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[나비 정원의 빛 Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[나비 정원의 빛 Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[나비 정원의 빛 Lv.3] 스킬 사용 가능""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,2,앱솔랩스 세트(전사),5,"[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""최대 HP  +20%, 최대 MP  +20%, 공격력  +20, 마력  +20""}, {""set_count"": 7, ""set_option"": ""공격력  +20, 마력  +20, 몬스터 방어율 무시 +10%""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,3,파티 퀘스트  세트,1,[],"[{""set_count"": 2, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 3% 추가""}, {""set_count"": 3, ""set_option"": ""올스탯  +4, 공격력  +4, 마력  +4""}, {""set_count"": 4, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 6% 추가""}, {""set_count"": 5, ""set_option"": ""올스탯  +8, 공격력  +4, 마력  +4""}, {""set_count"": 6, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 9% 추가""}, {""set_count"": 7, ""set_option"": ""올스탯  +16, 공격력  +4, 마력  +4""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,4,결속의 반지,5,"[{""set_count"": 1, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}, {""set_count"": 2, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}, {""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}, {""set_count"": 4, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}, {""set_count"": 5, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}]","[{""set_count"": 1, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}, {""set_count"": 2, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}, {""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}, {""set_count"": 4, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}, {""set_count"": 5, ""set_option"": ""올스탯  +5, 최대 HP  +500, 최대 MP  +500, 공격력  +2, 마력  +2""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,5,에테르넬 세트(전사),1,[],"[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +40, 마력  +40, 몬스터 방어율 무시 +20%""}, {""set_count"": 6, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 7, ""set_option"": ""올스탯  +50, 최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 8, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,6,소멸의 여로 세트,5,"[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,7,칠요 세트,1,[],"[{""set_count"": 2, ""set_option"": ""몬스터 방어율 무시 +10%""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,8,보스 장신구 세트,2,[],"[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 7, ""set_option"": ""올스탯  +10, 공격력  +10, 마력  +10, 방어력  +80, 몬스터 방어율 무시 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 공격력  +10, 마력  +10, 방어력  +100, 보스 몬스터 데미지 +10%""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,set_effect,9,루타비스 세트(전사),4,"[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]","[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,0,마스터 세라핌 세트,5,"[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7, [세라핌 윙 라이딩] 스킬 사용 가능""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7, [세라핌 윙 라이딩] 스킬 사용 가능""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,1,여명의 보스 세트,1,[],"[{""set_count"": 2, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10""}, {""set_count"": 4, ""set_option"": ""올스탯  +10, 최대 HP  +250, 공격력  +10, 마력  +10, 방어력  +100, 몬스터 방어율 무시 +10%""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,2,루타비스 세트(궁수),4,"[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]","[{""set_count"": 2, ""set_option"": ""STR  +20, DEX  +20, 최대 HP  +1000, 최대 MP  +1000""}, {""set_count"": 3, ""set_option"": ""최대 HP  +10%, 최대 MP  +10%, 공격력  +50""}, {""set_count"": 4, ""set_option"": ""보스 몬스터 데미지 +30%""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,3,파티 퀘스트  세트,1,[],"[{""set_count"": 2, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 3% 추가""}, {""set_count"": 3, ""set_option"": ""올스탯  +4, 공격력  +4, 마력  +4""}, {""set_count"": 4, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 6% 추가""}, {""set_count"": 5, ""set_option"": ""올스탯  +8, 공격력  +4, 마력  +4""}, {""set_count"": 6, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 9% 추가""}, {""set_count"": 7, ""set_option"": ""올스탯  +16, 공격력  +4, 마력  +4""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,4,앱솔랩스 세트(궁수),5,"[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}]","[{""set_count"": 2, ""set_option"": ""최대 HP  +1500, 최대 MP  +1500, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +30, 공격력  +20, 마력  +20, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""공격력  +25, 마력  +25, 방어력  +200, 몬스터 방어율 무시 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +30, 마력  +30, 보스 몬스터 데미지 +10%""}, {""set_count"": 6, ""set_option"": ""최대 HP  +20%, 최대 MP  +20%, 공격력  +20, 마력  +20""}, {""set_count"": 7, ""set_option"": ""공격력  +20, 마력  +20, 몬스터 방어율 무시 +10%""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,5,쁘띠 스노우 세트,3,"[{""set_count"": 1, ""set_option"": ""[아이스 스노우 Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[아이스 스노우 Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[아이스 스노우 Lv.3] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[아이스 스노우 Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[아이스 스노우 Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[아이스 스노우 Lv.3] 스킬 사용 가능""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,6,에테르넬 세트(궁수),1,[],"[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +40, 마력  +40, 몬스터 방어율 무시 +20%""}, {""set_count"": 6, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 7, ""set_option"": ""올스탯  +50, 최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 8, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,7,칠요 세트,2,"[{""set_count"": 2, ""set_option"": ""몬스터 방어율 무시 +10%""}]","[{""set_count"": 2, ""set_option"": ""몬스터 방어율 무시 +10%""}]"
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,set_effect,8,보스 장신구 세트,3,"[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 7, ""set_option"": ""올스탯  +10, 공격력  +10, 마력  +10, 방어력  +80, 몬스터 방어율 무시 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 공격력  +10, 마력  +10, 방어력  +100, 보스 몬스터 데미지 +10%""}]"
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,set_effect,0,파티 퀘스트  세트,1,[],"[{""set_count"": 2, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 3% 추가""}, {""set_count"": 3, ""set_option"": ""올스탯  +4, 공격력  +4, 마력  +4""}, {""set_count"": 4, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 6% 추가""}, {""set_count"": 5, ""set_option"": ""올스탯  +8, 공격력  +4, 마력  +4""}, {""set_count"": 6, ""set_option"": ""공격력  +4, 마력  +4, 파티퀘스트 경험치 9% 추가""}, {""set_count"": 7, ""set_option"": ""올스탯  +16, 공격력  +4, 마력  +4""}]"
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,set_effect,1,쁘띠 죽음의 데스 세트,1,"[{""set_count"": 1, ""set_option"": ""[어둠의 다크니스 Lv.1] 스킬 사용 가능""}]","[{""set_count"": 1, ""set_option"": ""[어둠의 다크니스 Lv.1] 스킬 사용 가능""}, {""set_count"": 2, ""set_option"": ""[어둠의 다크니스 Lv.2] 스킬 사용 가능""}, {""set_count"": 3, ""set_option"": ""[어둠의 다크니스 Lv.3] 스킬 사용 가능""}]"
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,set_effect,2,에테르넬 세트(전사),1,[],"[{""set_count"": 2, ""set_option"": ""최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 3, ""set_option"": ""올스탯  +50, 공격력  +40, 마력  +40, 방어력  +600, 보스 몬스터 데미지 +10%""}, {""set_count"": 4, ""set_option"": ""최대 HP  +15%, 최대 MP  +15%, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +10%""}, {""set_count"": 5, ""set_option"": ""공격력  +40, 마력  +40, 몬스터 방어율 무시 +20%""}, {""set_count"": 6, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 7, ""set_option"": ""올스탯  +50, 최대 HP  +2500, 최대 MP  +2500, 공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}, {""set_count"": 8, ""set_option"": ""공격력  +40, 마력  +40, 보스 몬스터 데미지 +15%""}]"
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,set_effect,3,소멸의 여로 세트,4,"[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +5, 최대 HP  +250, 최대 MP  +250, 공격력  +3, 마력  +3""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +500, 최대 MP  +500, 공격력  +7, 마력  +7""}]"
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,set_effect,4,반딧불 글램핑 세트,1,[],"[{""set_count"": 5, ""set_option"": ""올스탯  +5, 공격력  +3, 마력  +3""}]"
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,set_effect,5,칠요 세트,1,[],"[{""set_count"": 2, ""set_option"": ""몬스터 방어율 무시 +10%""}]"
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,set_effect,6,보스 장신구 세트,3,"[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}]","[{""set_count"": 3, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 5, ""set_option"": ""올스탯  +10, 최대 HP  +5%, 최대 MP  +5%, 공격력  +5, 마력  +5""}, {""set_count"": 7, ""set_option"": ""올스탯  +10, 공격력  +10, 마력  +10, 방어력  +80, 몬스터 방어율 무시 +10%""}, {""set_count"": 9, ""set_option"": ""올스탯  +15, 공격력  +10, 마력  +10, 방어력  +100, 보스 몬스터 데미지 +10%""}]"
