ocid,character_name,date,list_field,list_index,character_hexa_core_equipment_hexa_core_name,character_hexa_core_equipment_hexa_core_level,character_hexa_core_equipment_hexa_core_type,character_hexa_core_equipment_linked_skill
dae9924e7eefabae14fa83abcbd2c4da,킹온,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,프로스트 아크,30,강화 코어,"[{""hexa_skill_id"": ""프로스트 아크 강화""}]"
dae9924e7eefabae14fa83abcbd2c4da,킹온,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,썬더 브레이크,30,강화 코어,"[{""hexa_skill_id"": ""썬더 브레이크 강화""}]"
dae9924e7eefabae14fa83abcbd2c4da,킹온,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,스피릿 오브 스노우,30,강화 코어,"[{""hexa_skill_id"": ""스피릿 오브 스노우 강화""}]"
dae9924e7eefabae14fa83abcbd2c4da,킹온,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,주피터 썬더,30,강화 코어,"[{""hexa_skill_id"": ""주피터 썬더 강화""}]"
dae9924e7eefabae14fa83abcbd2c4da,킹온,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,아스트랄 블리츠,7,스킬 코어,"[{""hexa_skill_id"": ""아스트랄 블리츠""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,토탈리티,9,스킬 코어,"[{""hexa_skill_id"": ""토탈리티""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,솔라 슬래시 VI/루나 디바이드 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""솔라 슬래시 VI""}, {""hexa_skill_id"": ""루나 디바이드 VI""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,코스믹 샤워 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""코스믹 샤워 VI""}, {""hexa_skill_id"": ""솔루나 파워""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,코스믹 버스트 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""코스믹 버스트 VI""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,솔루나 슬래시 VI/솔루나 파워 II,29,마스터리 코어,"[{""hexa_skill_id"": ""솔루나 슬래시 VI""}, {""hexa_skill_id"": ""솔루나 파워 II""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,코스모스,14,강화 코어,"[{""hexa_skill_id"": ""코스모스 강화""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,엘리시온,30,강화 코어,"[{""hexa_skill_id"": ""엘리시온 강화""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,소울 이클립스,3,강화 코어,"[{""hexa_skill_id"": ""소울 이클립스 강화""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,플레어 슬래시,1,강화 코어,"[{""hexa_skill_id"": ""플레어 슬래시 강화""}]"
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,일도양단,9,스킬 코어,"[{""hexa_skill_id"": ""일도양단""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,카르마 블레이드,0,스킬 코어,"[{""hexa_skill_id"": ""카르마 블레이드""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,어센틱 다크니스,19,스킬 코어,"[{""hexa_skill_id"": ""어센틱 다크니스""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,암살 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""암살 VI""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,팬텀 블로우 VI,0,마스터리 코어,"[{""hexa_skill_id"": ""팬텀 블로우 VI""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,메소 익스플로젼 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""메소 익스플로젼 VI""}, {""hexa_skill_id"": ""메소 익스플로젼 VI""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,아수라 VI,0,마스터리 코어,"[{""hexa_skill_id"": ""아수라 VI""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,다크 플레어 VI/크루얼 스탭 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""다크 플레어 VI""}, {""hexa_skill_id"": ""크루얼 스탭 VI""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,히든 블레이드 VI/생자필멸,0,마스터리 코어,"[{""hexa_skill_id"": ""히든 블레이드 VI""}, {""hexa_skill_id"": ""생자필멸""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,써든 레이드 VI/베일 오브 섀도우 VI/커버트 쉐도우,29,마스터리 코어,"[{""hexa_skill_id"": ""써든레이드 VI""}, {""hexa_skill_id"": ""베일 오브 섀도우 VI""}, {""hexa_skill_id"": ""커버트 쉐도우""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,블레이드 퓨리 VI/써든레이드 VI,0,마스터리 코어,"[{""hexa_skill_id"": ""블레이드 퓨리 VI""}, {""hexa_skill_id"": ""써든레이드 VI""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,11,쉐도우 어썰트,1,강화 코어,"[{""hexa_skill_id"": ""쉐도우 어썰트 강화""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,12,절개,30,강화 코어,"[{""hexa_skill_id"": ""절개 강화""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,13,소닉 블로우,30,강화 코어,"[{""hexa_skill_id"": ""소닉 블로우 강화""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,14,멸귀참영진,14,강화 코어,"[{""hexa_skill_id"": ""멸귀참영진 강화""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,15,블레이드 스톰,0,강화 코어,"[{""hexa_skill_id"": ""블레이드 스톰 강화""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,16,카르마 퓨리,0,강화 코어,"[{""hexa_skill_id"": ""카르마 퓨리 강화""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,17,블레이드 토네이도,0,강화 코어,"[{""hexa_skill_id"": ""블레이드 토네이도 강화""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,18,헌티드 엣지,0,강화 코어,"[{""hexa_skill_id"": ""헌티드 엣지 강화""}]"
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,character_hexa_core_equipment,19,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,파이널 에임,30,스킬 코어,"[{""hexa_skill_id"": ""파이널 에임""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,페이탈 트리거,30,스킬 코어,"[{""hexa_skill_id"": ""페이탈 트리거""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,스나이핑 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""스나이핑 VI""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,피어싱 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""피어싱 VI""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,프리져 VI/볼트 스위프트 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""프리져 VI""}, {""hexa_skill_id"": ""볼트 스위프트 VI""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,파이널 어택 VI/롱 레인지 트루샷 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""파이널 어택 VI""}, {""hexa_skill_id"": ""롱 레인지 트루샷 VI""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,트루 스나이핑,30,강화 코어,"[{""hexa_skill_id"": ""트루 스나이핑 강화""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,스플릿 애로우,30,강화 코어,"[{""hexa_skill_id"": ""스플릿 애로우 강화""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,차지드 애로우,30,강화 코어,"[{""hexa_skill_id"": ""차지드 애로우 강화""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,리피팅 크로스보우 카트리지,30,강화 코어,"[{""hexa_skill_id"": ""리피팅 크로스보우 카트리지 강화""}]"
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,어센던트 셰이드,30,스킬 코어,"[{""hexa_skill_id"": ""어센던트 셰이드""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,포인트 제로,30,스킬 코어,"[{""hexa_skill_id"": ""포인트 제로""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,폭풍의 시 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""폭풍의 시 VI""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,애로우 플래터 VI/언카운터블 애로우 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""애로우 플래터 VI""}, {""hexa_skill_id"": ""언카운터블 애로우 VI""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,퀴버 카트리지 VI/피닉스 VI/엑스트라 퀴버 카트리지,30,마스터리 코어,"[{""hexa_skill_id"": ""퀴버 카트리지 VI""}, {""hexa_skill_id"": ""피닉스 VI""}, {""hexa_skill_id"": ""엑스트라 퀴버 카트리지""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,플레시 미라주 VI/윈드 오브 프레이 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""플레시 미라주 VI""}, {""hexa_skill_id"": ""윈드 오브 프레이 VI""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,애로우 레인,30,강화 코어,"[{""hexa_skill_id"": ""애로우 레인 강화""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,잔영의 시,30,강화 코어,"[{""hexa_skill_id"": ""잔영의 시 강화""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,퀴버 풀버스트,30,강화 코어,"[{""hexa_skill_id"": ""퀴버 풀버스트 강화""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,실루엣 미라주,30,강화 코어,"[{""hexa_skill_id"": ""실루엣 미라주 강화""}]"
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,인페르날 베놈,18,스킬 코어,"[{""hexa_skill_id"": ""인페르날 베놈""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,토렌셜 플레임,19,스킬 코어,"[{""hexa_skill_id"": ""토렌셜 플레임""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,플레임 스윕 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""플레임 스윕 VI""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,플레임 헤이즈 VI/미스트 이럽션 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""플레임 헤이즈 VI""}, {""hexa_skill_id"": ""미스트 이럽션 VI""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,이그나이트 VI/이프리트 VI/파이어 오라 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""이그나이트 VI""}, {""hexa_skill_id"": ""이프리트 VI""}, {""hexa_skill_id"": ""파이어 오라 VI""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,포이즌 리젼 VI/메테오 VI/메기도 플레임 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""포이즌 리젼 VI""}, {""hexa_skill_id"": ""메테오 VI""}, {""hexa_skill_id"": ""메기도 플레임 VI""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,도트 퍼니셔,30,강화 코어,"[{""hexa_skill_id"": ""도트 퍼니셔 강화""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,포이즌 노바,22,강화 코어,"[{""hexa_skill_id"": ""포이즌 노바 강화""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,퓨리 오브 이프리트,9,강화 코어,"[{""hexa_skill_id"": ""퓨리 오브 이프리트 강화""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,포이즌 체인,1,강화 코어,"[{""hexa_skill_id"": ""포이즌 체인 강화""}]"
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,10,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,창룡파천검 : 승천,17,스킬 코어,"[{""hexa_skill_id"": ""창룡파천검 : 승천""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,창룡파천검 : 일매낙화 천비인적,28,스킬 코어,"[{""hexa_skill_id"": ""창룡파천검 : 일매낙화 천비인적-낙화""}, {""hexa_skill_id"": ""창룡파천검 : 일매낙화 천비인적-진천""}, {""hexa_skill_id"": ""창룡파천검 : 일매낙화 천비인적-천강""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,매화검 본초 : 선참 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""매화검 본초 : 선참 VI""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,망혼검 본초 : 영격 VI/망혼검 2초식 : 연참 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""망혼검 본초 : 영격 VI""}, {""hexa_skill_id"": ""망혼검 2초식 : 연참 VI""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,망혼강림 VI/망혼검 절기 : 열지 VI/망혼검 절기 : 망탄 VI/망혼검 절기 : 무량겁 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""망혼강림 VI""}, {""hexa_skill_id"": ""망혼검 절기 : 열지 VI""}, {""hexa_skill_id"": ""망혼검 절기 : 망탄 VI""}, {""hexa_skill_id"": ""망혼검 절기 : 무량겁 VI""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,매화검 2초식 : 쇄매 VI/매화검 3초식 : 예인 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""매화검 2초식 : 쇄매 VI""}, {""hexa_skill_id"": ""매화검 3초식 : 예인 VI""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,매화검 절기 : 만리향,12,강화 코어,"[{""hexa_skill_id"": ""매화검 절기 : 만리향 강화""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,망혼각성,10,강화 코어,"[{""hexa_skill_id"": ""망혼각성 강화""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,매화검 절기 : 섬무,10,강화 코어,"[{""hexa_skill_id"": ""매화검 절기 : 섬무 강화""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,망혼검 절기 : 심검,29,강화 코어,"[{""hexa_skill_id"": ""망혼검 절기 : 심검 강화""}]"
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,10,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,어센던트 셰이드,8,스킬 코어,"[{""hexa_skill_id"": ""어센던트 셰이드""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,포인트 제로,10,스킬 코어,"[{""hexa_skill_id"": ""포인트 제로""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,폭풍의 시 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""폭풍의 시 VI""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,애로우 플래터 VI/언카운터블 애로우 VI,22,마스터리 코어,"[{""hexa_skill_id"": ""애로우 플래터 VI""}, {""hexa_skill_id"": ""언카운터블 애로우 VI""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,퀴버 카트리지 VI/피닉스 VI/엑스트라 퀴버 카트리지,26,마스터리 코어,"[{""hexa_skill_id"": ""퀴버 카트리지 VI""}, {""hexa_skill_id"": ""피닉스 VI""}, {""hexa_skill_id"": ""엑스트라 퀴버 카트리지""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,플레시 미라주 VI/윈드 오브 프레이 VI,27,마스터리 코어,"[{""hexa_skill_id"": ""플레시 미라주 VI""}, {""hexa_skill_id"": ""윈드 오브 프레이 VI""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,애로우 레인,4,강화 코어,"[{""hexa_skill_id"": ""애로우 레인 강화""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,잔영의 시,10,강화 코어,"[{""hexa_skill_id"": ""잔영의 시 강화""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,퀴버 풀버스트,10,강화 코어,"[{""hexa_skill_id"": ""퀴버 풀버스트 강화""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,실루엣 미라주,1,강화 코어,"[{""hexa_skill_id"": ""실루엣 미라주 강화""}]"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,10,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,세이크리드 바스티온,30,스킬 코어,"[{""hexa_skill_id"": ""세이크리드 바스티온""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,도미누스 오브리온,9,스킬 코어,"[{""hexa_skill_id"": ""도미누스 오브리온""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,블래스트 VI/디바인 저지먼트 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""블래스트 VI""}, {""hexa_skill_id"": ""디바인 저지먼트 VI""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,디바인 차지 VI/디바인 스티그마 VI/폴링 저스티스,24,마스터리 코어,"[{""hexa_skill_id"": ""디바인 차지 VI""}, {""hexa_skill_id"": ""폴링 저스티스""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,생츄어리 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""생츄어리 VI""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,파이널 어택 VI/라이징 저스티스,19,마스터리 코어,"[{""hexa_skill_id"": ""파이널 어택 VI""}, {""hexa_skill_id"": ""라이징 저스티스""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,홀리 유니티,25,강화 코어,"[{""hexa_skill_id"": ""홀리 유니티 강화""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,블래스드 해머,10,강화 코어,"[{""hexa_skill_id"": ""블래스드 해머 강화""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,그랜드 크로스,30,강화 코어,"[{""hexa_skill_id"": ""그랜드 크로스 강화""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,마이티 묠니르,10,강화 코어,"[{""hexa_skill_id"": ""마이티 묠니르 강화""}]"
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,마에스트로,10,스킬 코어,"[{""hexa_skill_id"": ""마에스트로""}]"
