ocid,character_name,date,ability_grade,remain_fame,preset_no,ability_preset_1_ability_preset_grade,ability_preset_1_ability_info,ability_preset_2_ability_preset_grade,ability_preset_2_ability_info,ability_preset_3_ability_preset_grade,ability_preset_3_ability_info,list_field,list_index,ability_info_ability_no,ability_info_ability_grade,ability_info_ability_value
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,레전드리,9999999,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""AP를 직접 투자한 DEX의 10% 만큼 STR 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""DEX 26 증가, STR 13 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""LUK 28 증가, DEX 14 증가""}]",ability_info,1,2,유니크,메소 획득량 13% 증가
2749d67f3d7cdf41dd2f97d8800dbd40efe8d04e6d233bd35cf2fabdeb93fb0d,쵸다양,2026-01-05T00:00+09:00,레전드리,9999999,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""AP를 직접 투자한 DEX의 10% 만큼 STR 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""DEX 26 증가, STR 13 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""LUK 28 증가, DEX 14 증가""}]",ability_info,2,3,에픽,일반 몬스터 공격 시 데미지 5% 증가
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,레전드리,2851709,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}]",ability_info,0,1,레전드리,메소 획득량 20% 증가
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,레전드리,2851709,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}]",ability_info,1,2,유니크,일반 몬스터 공격 시 데미지 8% 증가
e1236573fb550218296f7279609952bb,루피963,2026-01-05T00:00+09:00,레전드리,2851709,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 21 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}]",ability_info,2,3,유니크,아이템 드롭률 15% 증가
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,레전드리,8410734,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",ability_info,0,1,레전드리,아이템 드롭률 20% 증가
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,레전드리,8410734,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",ability_info,1,3,유니크,메소 획득량 15% 증가
556fd37ab34cccb0b38a3fe0eab4f954,다정궁,2026-01-05T00:00+09:00,레전드리,8410734,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 5% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",ability_info,2,2,에픽,일반 몬스터 공격 시 데미지 5% 증가
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,레전드리,9999999,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""STR 15 증가, INT 8 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""일반 몬스터 공격 시 데미지 3% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""AP를 직접 투자한 DEX의 2% 만큼 STR 증가""}]",ability_info,0,1,레전드리,아이템 드롭률 20% 증가
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,레전드리,9999999,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""STR 15 증가, INT 8 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""일반 몬스터 공격 시 데미지 3% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""AP를 직접 투자한 DEX의 2% 만큼 STR 증가""}]",ability_info,1,2,유니크,일반 몬스터 공격 시 데미지 7% 증가
5988776d15f2722de014dfe06230ed42,밥은먹었냐,2026-01-05T00:00+09:00,레전드리,9999999,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}]",에픽,"[{""ability_no"": ""1"", ""ability_grade"": ""에픽"", ""ability_value"": ""STR 15 증가, INT 8 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""레어"", ""ability_value"": ""일반 몬스터 공격 시 데미지 3% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""레어"", ""ability_value"": ""AP를 직접 투자한 DEX의 2% 만큼 STR 증가""}]",ability_info,2,3,유니크,메소 획득량 13% 증가
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,레전드리,25961,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 22% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""DEX 15 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 19% 증가""}]",ability_info,0,1,레전드리,아이템 드롭률 20% 증가
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,레전드리,25961,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 22% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""DEX 15 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 19% 증가""}]",ability_info,1,2,유니크,메소 획득량 15% 증가
d2ccf2326120aaf7b17ed18eda895c58efe8d04e6d233bd35cf2fabdeb93fb0d,숍공꾼,2026-01-05T00:00+09:00,레전드리,25961,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 22% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""DEX 15 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 19% 증가""}]",ability_info,2,3,에픽,버프 스킬의 지속 시간 19% 증가
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,레전드리,3333490,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""공격력 9 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""INT 15 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 19% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""INT 16 증가, STR 8 증가""}]",ability_info,0,1,레전드리,메소 획득량 19% 증가
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,레전드리,3333490,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""공격력 9 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""INT 15 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 19% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""INT 16 증가, STR 8 증가""}]",ability_info,1,3,유니크,아이템 드롭률 15% 증가
a1af36d70289e4ef53120a11b951b5c6efe8d04e6d233bd35cf2fabdeb93fb0d,롄뼝,2026-01-05T00:00+09:00,레전드리,3333490,3,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 7% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""공격력 9 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""INT 15 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 19% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""INT 16 증가, STR 8 증가""}]",ability_info,2,2,에픽,"INT 16 증가, STR 8 증가"
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,레전드리,7534310,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 4% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",ability_info,0,1,레전드리,메소 획득량 19% 증가
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,레전드리,7534310,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 4% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",ability_info,1,2,유니크,아이템 드롭률 15% 증가
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,레전드리,7534310,1,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""일반 몬스터 공격 시 데미지 4% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""아이템 드롭률 19% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""일반 몬스터 공격 시 데미지 7% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""메소 획득량 13% 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""크리티컬 확률 20% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}]",ability_info,2,3,에픽,일반 몬스터 공격 시 데미지 4% 증가
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,레전드리,7709654,2,레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""상태 이상에 걸린 대상 공격 시 데미지 8% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 18 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""메소 획득량 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""유니크"", ""ability_value"": ""아이템 드롭률 15% 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""유니크"", ""ability_value"": ""공격력 15 증가""}]",레전드리,"[{""ability_no"": ""1"", ""ability_grade"": ""레전드리"", ""ability_value"": ""보스 몬스터 공격 시 데미지 20% 증가""}, {""ability_no"": ""2"", ""ability_grade"": ""에픽"", ""ability_value"": ""모든 능력치 20 증가""}, {""ability_no"": ""3"", ""ability_grade"": ""에픽"", ""ability_value"": ""버프 스킬의 지속 시간 24% 증가""}]",ability_info,0,1,레전드리,메소 획득량 20% 증가
