ocid,character_name,date,character_class,character_v_matrix_remain_slot_upgrade_point,list_field,list_index,character_v_core_equipment_slot_id,character_v_core_equipment_slot_level,character_v_core_equipment_v_core_name,character_v_core_equipment_v_core_type,character_v_core_equipment_v_core_level,character_v_core_equipment_v_core_skill_1,character_v_core_equipment_v_core_skill_2,character_v_core_equipment_v_core_skill_3
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,0,1,0,애로우 레인,직업 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,1,2,0,잔영의 시,직업 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,2,3,0,퀴버 풀버스트,직업 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,3,4,0,실루엣 미라주,직업 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,4,1,0,폭풍의 시/파이널 어택 : 활 강화,강화 코어,60,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,5,2,0,애로우 플래터/언카운터블 애로우 강화,강화 코어,60,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,6,3,0,퀴버 카트리지/피닉스 강화,강화 코어,60,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,7,4,0,윈드 오브 프레이/플레시 미라주 강화,강화 코어,60,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,8,5,0,리트리트 샷/스위프트 서지 강화,강화 코어,60,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,9,6,0,바람의 시/애로우 블로우 강화,강화 코어,60,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,10,1,0,메이플월드 여신의 축복,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,11,2,0,이볼브,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,12,3,0,가이디드 애로우,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,13,4,0,크리티컬 리인포스,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,18,9,0,로프 커넥트,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,19,10,0,쓸만한 홀리 심볼,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,20,11,0,쓸만한 홀리 파운틴,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
48aa8fd596e8f329dbeb9abd3907687f,채은채,2026-01-05T00:00+09:00,보우마스터,0,character_v_core_equipment,29,1,0,일격필살 I,특수 코어,1,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,0,1,0,홀리 유니티,직업 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,1,2,0,블래스드 해머,직업 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,2,3,0,그랜드 크로스,직업 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,3,4,0,마이티 묠니르,직업 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,4,1,0,블래스트/디바인 저지먼트 강화,강화 코어,60,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,5,2,0,디바인 차지/디바인 스티그마 강화,강화 코어,60,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,6,3,0,생츄어리 강화,강화 코어,60,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,7,4,0,파이널 어택/스마이트 강화,강화 코어,60,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,8,5,0,리프 어택/돌진 강화,강화 코어,60,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,9,6,0,디바인 스윙/페이지 오더 강화,강화 코어,60,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,10,1,0,메이플월드 여신의 축복,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,11,2,0,블리츠 실드,공용 코어,18,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,12,3,0,오라 웨폰,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,13,4,0,바디 오브 스틸,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,15,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,18,9,0,로프 커넥트,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,19,10,0,쓸만한 홀리 심볼,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,20,11,0,쓸만한 홀리 파운틴,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,13,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,0,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
8999abcf24e3e2347bdc7cd3e2eccd93efe8d04e6d233bd35cf2fabdeb93fb0d,정람휘,2026-01-05T00:00+09:00,팔라딘,0,character_v_core_equipment,29,1,0,일격필살 I,특수 코어,1,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,0,1,0,루인,직업 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,1,2,0,인피니트,직업 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,2,3,0,리스토어,직업 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,3,4,0,스톰,직업 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,4,1,0,디바이드/샤드/원더 강화,강화 코어,60,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,5,2,0,오더/트레드/그레이브 강화,강화 코어,60,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,6,3,0,임페일/레조넌스/게더링/블로섬 강화,강화 코어,60,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,7,4,0,크리에이션/테리토리/마커/스콜 강화,강화 코어,60,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,8,5,0,플레인/글린트 강화,강화 코어,60,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,9,6,0,펀토/크로스 강화,강화 코어,60,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,10,1,0,그란디스 여신의 축복,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,11,2,0,매직 서킷 풀드라이브,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,12,3,0,오라 웨폰,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,13,4,0,바디 오브 스틸,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,18,9,0,로프 커넥트,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,19,10,0,쓸만한 홀리 심볼,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,20,11,0,쓸만한 홀리 파운틴,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,24,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,19,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,22,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,4,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,24,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
85735d7ff5426eb531ec3a29edb18a47efe8d04e6d233bd35cf2fabdeb93fb0d,농약군,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,29,1,0,일격필살 I,특수 코어,1,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,0,1,0,엘리멘탈 고스트,직업 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,1,2,0,실피디아,직업 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,2,3,0,이르칼라의 숨결,직업 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,3,4,0,로얄 나이츠,직업 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,4,1,0,이슈타르의 링 강화,강화 코어,60,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,5,2,0,리프 토네이도/레전드리 스피어/래쓰 오브 엔릴 강화,강화 코어,60,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,6,3,0,스트라이크 듀얼샷/유니콘 스파이크/거스트 다이브 강화,강화 코어,60,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,7,4,0,엘리멘탈 나이트/파이널 어택 : 듀얼 보우건 강화,강화 코어,60,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,8,5,0,라이트닝 엣지/스피드 듀얼샷/크로스 피어싱 강화,강화 코어,60,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,9,6,0,차지 드라이브/파이널 샷/하이킥 데몰리션/롤링 문썰트 강화,강화 코어,60,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,10,1,0,메이플월드 여신의 축복,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,11,2,0,프리드의 가호,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,12,3,0,가이디드 애로우,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,13,4,0,크리티컬 리인포스,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,18,9,0,로프 커넥트,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,19,10,0,쓸만한 홀리 심볼,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,20,11,0,쓸만한 홀리 파운틴,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
b1df3a4f8ac1bfb4359607697d609861,메르메르우스,2026-01-05T00:00+09:00,메르세데스,0,character_v_core_equipment,29,1,0,일격필살 I,특수 코어,1,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,0,1,0,루인,직업 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,1,2,0,인피니트,직업 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,2,3,0,리스토어,직업 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,3,4,0,스톰,직업 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,4,1,0,디바이드/샤드/원더 강화,강화 코어,60,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,5,2,0,오더/트레드/그레이브 강화,강화 코어,60,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,6,3,0,임페일/레조넌스/게더링/블로섬 강화,강화 코어,60,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,7,4,0,크리에이션/테리토리/마커/스콜 강화,강화 코어,60,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,8,5,0,플레인/글린트 강화,강화 코어,60,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,9,6,0,펀토/크로스 강화,강화 코어,60,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,10,1,0,그란디스 여신의 축복,공용 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,11,2,0,매직 서킷 풀드라이브,공용 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,12,3,0,오라 웨폰,공용 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,13,4,0,바디 오브 스틸,공용 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
9146704a84419ec25bdfbc8b934c4241,퓨힁,2026-01-05T00:00+09:00,아델,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
